Anio,Mes,Procuraduria,Juicios,Fecha
2017,Noviembre,Orizaba,19,2017-11-01
2017,Diciembre,Orizaba,19,2017-12-01
2018,Enero,Orizaba,22,2018-01-01
2018,Febrero,Orizaba,23,2018-02-01
2018,Marzo,Orizaba,9,2018-03-01
2018,Abril,Orizaba,32,2018-04-01
2018,Mayo,Orizaba,18,2018-05-01
2018,Junio,Orizaba,17,2018-06-01
2018,Julio,Orizaba,13,2018-07-01
2018,Agosto,Orizaba,15,2018-08-01
2018,Septiembre,Orizaba,19,2018-09-01
2018,Octubre,Orizaba,17,2018-10-01
2018,Noviembre,Orizaba,18,2018-11-01
2018,Diciembre,Orizaba,9,2018-12-01
2019,Enero,Orizaba,30,2019-01-01
2019,Febrero,Orizaba,14,2019-02-01
2019,Marzo,Orizaba,28,2019-03-01
2019,Abril,Orizaba,15,2019-04-01
2019,Mayo,Orizaba,21,2019-05-01
2019,Junio,Orizaba,19,2019-06-01
2019,Julio,Orizaba,13,2019-07-01
2019,Agosto,Orizaba,23,2019-08-01
2019,Septiembre,Orizaba,17,2019-09-01
2019,Octubre,Orizaba,23,2019-10-01
2019,Noviembre,Orizaba,18,2019-11-01
2019,Diciembre,Orizaba,10,2019-12-01
2020,Enero,Orizaba,16,2020-01-01
2020,Febrero,Orizaba,29,2020-02-01
2020,Marzo,Orizaba,3,2020-03-01
2020,Abril,Orizaba,0,2020-04-01
2020,Mayo,Orizaba,0,2020-05-01
2020,Junio,Orizaba,0,2020-06-01
2020,Julio,Orizaba,0,2020-07-01
2020,Agosto,Orizaba,7,2020-08-01
2020,Septiembre,Orizaba,14,2020-09-01
2020,Octubre,Orizaba,5,2020-10-01
2020,Noviembre,Orizaba,4,2020-11-01
2020,Diciembre,Orizaba,34,2020-12-01
2021,Enero,Orizaba,30,2021-01-01
2021,Febrero,Orizaba,24,2021-02-01
2021,Marzo,Orizaba,20,2021-03-01
2021,Abril,Orizaba,17,2021-04-01
2021,Mayo,Orizaba,14,2021-05-01
2021,Junio,Orizaba,21,2021-06-01
2021,Julio,Orizaba,18,2021-07-01
2021,Agosto,Orizaba,23,2021-08-01
2021,Septiembre,Orizaba,18,2021-09-01
2021,Octubre,Orizaba,40,2021-10-01
2021,Noviembre,Orizaba,1,2021-11-01
2021,Diciembre,Orizaba,1,2021-12-01
2022,Enero,Orizaba,0,2022-01-01
2022,Febrero,Orizaba,7,2022-02-01
2022,Marzo,Orizaba,9,2022-03-01
2022,Abril,Orizaba,0,2022-04-01
2022,Mayo,Orizaba,13,2022-05-01
2022,Junio,Orizaba,4,2022-06-01
2022,Julio,Orizaba,10,2022-07-01
2022,Agosto,Orizaba,10,2022-08-01
2022,Septiembre,Orizaba,4,2022-09-01
2022,Octubre,Orizaba,10,2022-10-01
2022,Noviembre,Orizaba,11,2022-11-01
2022,Diciembre,Orizaba,3,2022-12-01
2023,Enero,Orizaba,0,2023-01-01
2023,Febrero,Orizaba,3,2023-02-01
2023,Marzo,Orizaba,1,2023-03-01
2023,Abril,Orizaba,1,2023-04-01
2023,Mayo,Orizaba,0,2023-05-01
2023,Junio,Orizaba,6,2023-06-01
2023,Julio,Orizaba,0,2023-07-01
2023,Agosto,Orizaba,1,2023-08-01
2023,Septiembre,Orizaba,5,2023-09-01
2023,Octubre,Orizaba,0,2023-10-01
2023,Noviembre,Orizaba,5,2023-11-01
2023,Diciembre,Orizaba,1,2023-12-01
2012,Diciembre,Poza Rica,22,2012-12-01
2013,Enero,Poza Rica,11,2013-01-01
2013,Febrero,Poza Rica,2,2013-02-01
2013,Marzo,Poza Rica,24,2013-03-01
2013,Abril,Poza Rica,48,2013-04-01
2013,Mayo,Poza Rica,13,2013-05-01
2013,Junio,Poza Rica,20,2013-06-01
2013,Julio,Poza Rica,32,2013-07-01
2013,Agosto,Poza Rica,18,2013-08-01
2013,Septiembre,Poza Rica,24,2013-09-01
2013,Octubre,Poza Rica,30,2013-10-01
2013,Noviembre,Poza Rica,20,2013-11-01
2013,Diciembre,Poza Rica,9,2013-12-01
2014,Enero,Poza Rica,15,2014-01-01
2014,Febrero,Poza Rica,26,2014-02-01
2014,Marzo,Poza Rica,18,2014-03-01
2014,Abril,Poza Rica,22,2014-04-01
2014,Mayo,Poza Rica,21,2014-05-01
2014,Junio,Poza Rica,23,2014-06-01
2014,Julio,Poza Rica,13,2014-07-01
2014,Agosto,Poza Rica,27,2014-08-01
2014,Septiembre,Poza Rica,26,2014-09-01
2014,Octubre,Poza Rica,28,2014-10-01
2014,Noviembre,Poza Rica,31,2014-11-01
2014,Diciembre,Poza Rica,9,2014-12-01
2015,Enero,Poza Rica,37,2015-01-01
2015,Febrero,Poza Rica,15,2015-02-01
2015,Marzo,Poza Rica,18,2015-03-01
2015,Abril,Poza Rica,10,2015-04-01
2015,Mayo,Poza Rica,9,2015-05-01
2015,Junio,Poza Rica,28,2015-06-01
2015,Julio,Poza Rica,4,2015-07-01
2015,Agosto,Poza Rica,19,2015-08-01
2015,Septiembre,Poza Rica,13,2015-09-01
2015,Octubre,Poza Rica,24,2015-10-01
2015,Noviembre,Poza Rica,26,2015-11-01
2015,Diciembre,Poza Rica,20,2015-12-01
2016,Enero,Poza Rica,12,2016-01-01
2016,Febrero,Poza Rica,15,2016-02-01
2016,Marzo,Poza Rica,11,2016-03-01
2016,Abril,Poza Rica,14,2016-04-01
2016,Mayo,Poza Rica,12,2016-05-01
2016,Junio,Poza Rica,17,2016-06-01
2016,Julio,Poza Rica,10,2016-07-01
2016,Agosto,Poza Rica,6,2016-08-01
2016,Septiembre,Poza Rica,8,2016-09-01
2016,Octubre,Poza Rica,19,2016-10-01
2016,Noviembre,Poza Rica,14,2016-11-01
2016,Diciembre,Poza Rica,14,2016-12-01
2017,Enero,Poza Rica,8,2017-01-01
2017,Febrero,Poza Rica,11,2017-02-01
2017,Marzo,Poza Rica,17,2017-03-01
2017,Abril,Poza Rica,7,2017-04-01
2017,Mayo,Poza Rica,12,2017-05-01
2017,Junio,Poza Rica,20,2017-06-01
2017,Julio,Poza Rica,9,2017-07-01
2017,Agosto,Poza Rica,10,2017-08-01
2017,Septiembre,Poza Rica,4,2017-09-01
2017,Octubre,Poza Rica,4,2017-10-01
2017,Noviembre,Poza Rica,6,2017-11-01
2017,Diciembre,Poza Rica,9,2017-12-01
2018,Enero,Poza Rica,14,2018-01-01
2018,Febrero,Poza Rica,11,2018-02-01
2018,Marzo,Poza Rica,10,2018-03-01
2018,Abril,Poza Rica,16,2018-04-01
2018,Mayo,Poza Rica,8,2018-05-01
2018,Junio,Poza Rica,5,2018-06-01
2018,Julio,Poza Rica,14,2018-07-01
2018,Agosto,Poza Rica,2,2018-08-01
2018,Septiembre,Poza Rica,10,2018-09-01
2018,Octubre,Poza Rica,6,2018-10-01
2018,Noviembre,Poza Rica,7,2018-11-01
2018,Diciembre,Poza Rica,15,2018-12-01
2019,Enero,Poza Rica,6,2019-01-01
2019,Febrero,Poza Rica,3,2019-02-01
2019,Marzo,Poza Rica,6,2019-03-01
2019,Abril,Poza Rica,3,2019-04-01
2019,Mayo,Poza Rica,13,2019-05-01
2019,Junio,Poza Rica,13,2019-06-01
2019,Julio,Poza Rica,6,2019-07-01
2019,Agosto,Poza Rica,8,2019-08-01
2019,Septiembre,Poza Rica,11,2019-09-01
2019,Octubre,Poza Rica,10,2019-10-01
2019,Noviembre,Poza Rica,2,2019-11-01
2019,Diciembre,Poza Rica,28,2019-12-01
2020,Enero,Poza Rica,7,2020-01-01
2020,Febrero,Poza Rica,2,2020-02-01
2020,Marzo,Poza Rica,9,2020-03-01
2020,Abril,Poza Rica,0,2020-04-01
2020,Mayo,Poza Rica,0,2020-05-01
2020,Junio,Poza Rica,18,2020-06-01
2020,Julio,Poza Rica,5,2020-07-01
2020,Agosto,Poza Rica,1,2020-08-01
2020,Septiembre,Poza Rica,10,2020-09-01
2020,Octubre,Poza Rica,16,2020-10-01
2020,Noviembre,Poza Rica,0,2020-11-01
2020,Diciembre,Poza Rica,10,2020-12-01
2021,Enero,Poza Rica,0,2021-01-01
2021,Febrero,Poza Rica,5,2021-02-01
2021,Marzo,Poza Rica,3,2021-03-01
2021,Abril,Poza Rica,2,2021-04-01
2021,Mayo,Poza Rica,10,2021-05-01
2021,Junio,Poza Rica,6,2021-06-01
2021,Julio,Poza Rica,12,2021-07-01
2021,Agosto,Poza Rica,3,2021-08-01
2021,Septiembre,Poza Rica,7,2021-09-01
2021,Octubre,Poza Rica,43,2021-10-01
2021,Noviembre,Poza Rica,0,2021-11-01
2021,Diciembre,Poza Rica,0,2021-12-01
2022,Enero,Poza Rica,5,2022-01-01
2022,Febrero,Poza Rica,7,2022-02-01
2022,Marzo,Poza Rica,6,2022-03-01
2022,Abril,Poza Rica,4,2022-04-01
2022,Mayo,Poza Rica,3,2022-05-01
2022,Junio,Poza Rica,2,2022-06-01
2022,Julio,Poza Rica,1,2022-07-01
2022,Agosto,Poza Rica,0,2022-08-01
2022,Septiembre,Poza Rica,5,2022-09-01
2022,Octubre,Poza Rica,0,2022-10-01
2022,Noviembre,Poza Rica,3,2022-11-01
2022,Diciembre,Poza Rica,2,2022-12-01
2023,Enero,Poza Rica,4,2023-01-01
2023,Febrero,Poza Rica,3,2023-02-01
2023,Marzo,Poza Rica,4,2023-03-01
2023,Abril,Poza Rica,1,2023-04-01
2023,Mayo,Poza Rica,8,2023-05-01
2023,Junio,Poza Rica,3,2023-06-01
2023,Julio,Poza Rica,0,2023-07-01
2023,Agosto,Poza Rica,7,2023-08-01
2023,Septiembre,Poza Rica,4,2023-09-01
2023,Octubre,Poza Rica,7,2023-10-01
2023,Noviembre,Poza Rica,7,2023-11-01
2023,Diciembre,Poza Rica,11,2023-12-01
2012,Diciembre,Tuxtla Gutiérrez,50,2012-12-01
2013,Enero,Tuxtla Gutiérrez,27,2013-01-01
2013,Febrero,Tuxtla Gutiérrez,19,2013-02-01
2013,Marzo,Tuxtla Gutiérrez,56,2013-03-01
2013,Abril,Tuxtla Gutiérrez,47,2013-04-01
2013,Mayo,Tuxtla Gutiérrez,30,2013-05-01
2013,Junio,Tuxtla Gutiérrez,30,2013-06-01
2013,Julio,Tuxtla Gutiérrez,4,2013-07-01
2013,Agosto,Tuxtla Gutiérrez,16,2013-08-01
2013,Septiembre,Tuxtla Gutiérrez,20,2013-09-01
2013,Octubre,Tuxtla Gutiérrez,27,2013-10-01
2013,Noviembre,Tuxtla Gutiérrez,35,2013-11-01
2013,Diciembre,Tuxtla Gutiérrez,41,2013-12-01
2014,Enero,Tuxtla Gutiérrez,37,2014-01-01
2014,Febrero,Tuxtla Gutiérrez,47,2014-02-01
2014,Marzo,Tuxtla Gutiérrez,48,2014-03-01
2014,Abril,Tuxtla Gutiérrez,31,2014-04-01
2014,Mayo,Tuxtla Gutiérrez,6,2014-05-01
2014,Junio,Tuxtla Gutiérrez,24,2014-06-01
2014,Julio,Tuxtla Gutiérrez,9,2014-07-01
2014,Agosto,Tuxtla Gutiérrez,23,2014-08-01
2014,Septiembre,Tuxtla Gutiérrez,21,2014-09-01
2014,Octubre,Tuxtla Gutiérrez,24,2014-10-01
2014,Noviembre,Tuxtla Gutiérrez,35,2014-11-01
2014,Diciembre,Tuxtla Gutiérrez,7,2014-12-01
2015,Enero,Tuxtla Gutiérrez,6,2015-01-01
2015,Febrero,Tuxtla Gutiérrez,12,2015-02-01
2015,Marzo,Tuxtla Gutiérrez,9,2015-03-01
2015,Abril,Tuxtla Gutiérrez,14,2015-04-01
2015,Mayo,Tuxtla Gutiérrez,18,2015-05-01
2015,Junio,Tuxtla Gutiérrez,27,2015-06-01
